水利署哺乳類調查資料,http://wise.wra.gov.tw/dataset/waterresourcesagencyecologicalsurveydataofmammal,本資料集主要包含調查所在的流域、河川、樣點、日期、物種、使用方法以及數量。本資料集係由水利署水利規劃試驗所河川情勢調查資料庫管理系統所提供，彙整統合水利署歷年所完成之河川情勢資料，為河川情勢調查資料統一之管理及查詢網站。期盼作為河川水資源管理，生態環境維護、及對河川區域構造物辦理環境改善規劃需求時之參考資料。本資料及內容關鍵在於物種、位置、時間，讓使用...
水利署爬蟲類調查資料,http://wise.wra.gov.tw/dataset/waterresourcesagencyecologicalsurveydataofreptile,本資料集主要包含調查所在的流域、河川、樣點、日期、物種、使用方法以及數量。本資料集係由水利署水利規劃試驗所河川情勢調查資料庫管理系統所提供，彙整統合水利署歷年所完成之河川情勢資料，為河川情勢調查資料統一之管理及查詢網站。期盼作為河川水資源管理，生態環境維護、及對河川區域構造物辦理環境改善規劃需求時之參考資料。本資料集內容關鍵在於爬蟲類物種、位置、時間，...
水利署兩棲類調查資料,http://wise.wra.gov.tw/dataset/waterresourcesagencyecologicalsurveydataofamphibia,本資料集主要包含調查所在的流域、河川、樣點、日期、物種、使用方法以及數量。本資料集係由水利署水利規劃試驗所河川情勢調查資料庫管理系統所提供，彙整統合水利署歷年所完成之河川情勢資料，為河川情勢調查資料統一之管理及查詢網站。期盼作為河川水資源管理，生態環境維護、及對河川區域構造物辦理環境改善規劃需求時之參考資料。本資料及內容關鍵在於物種、位置、時間，讓使用...
自來水管承裝商狀態統計,http://wise.wra.gov.tw/dataset/statusstatisticsofgoverningtapwaterpipeinstallationcontractors,「自來水管承裝商」係指承攬裝修自來水導水、送水、配水管線及自來水用戶用水設備工程業務之公司或商號，須向所在地之主管機關進行「營業許可」申請後始得營業，分為甲、乙、丙三等，甲等為資本額新臺幣一百萬元以上，聘僱有專任技術員一人及專任技工三人以上者，得承辦第二條所列之各項工程、乙等為資本額新臺幣五十萬元以上，聘僱有專任技工二人以上者，得承辦新臺幣一百萬元以下...
自來水管承裝商有效家數統計,http://wise.wra.gov.tw/dataset/vendorstatisticsofgoverningtapwaterpipeinstallationcontractors,「自來水管承裝商」係指承攬裝修自來水導水、送水、配水管線及自來水用戶用水設備工程業務之公司或商號，須向所在地之主管機關進行「營業許可」申請後始得營業，分為甲、乙、丙三等，甲等為資本額新臺幣一百萬元以上，聘僱有專任技術員一人及專任技工三人以上者，得承辦第二條所列之各項工程、乙等為資本額新臺幣五十萬元以上，聘僱有專任技工二人以上者，得承辦新臺幣一百萬元以下...
水庫每日營運狀況,http://wise.wra.gov.tw/dataset/dailyoperationalstatisticsofreservoirs,本資料集主要係彙整現有公告之水庫，水庫名稱、水庫編號、記錄時間、有效容量、呆水位、滿水位、集水區雨量、進水量、取用水量、排洪道流量、溢洪道流量、放流量合計、出水量合計…等資料。本資料集係由各水庫管理單位，資料來源為水利署水利防災中心之災害緊急應變系統內登錄所轄公告水庫之每日營運相關資料。資料庫管理系統所提供資料，主要為提供給關心台灣地區水庫水情之各界，...
水利署灌溉面積與灌溉用水量統計,http://wise.wra.gov.tw/dataset/waterresourcesagencyirrigationareaandwaterconsumptionstatisticsforagriculturalusage,本資料集為每年委辦統計前一年度資料並產製一次，各標的用水之運用情形，長久以來皆為經建、水利相關單位及各學術研究單位所重視，為使政府對於各項用水量，能有明確之統計數據，以利於各項用水政策的訂定，及各界進行水資源規劃之參考，本水利署為提供大眾此項寶貴資訊，固定每年出版用水統計報告。前揭統計年報之統計、編寫方式已沿用多年，近年來水資源開發及應用情勢變化日趨多...
水利署養殖面積與養殖用水量統計,http://wise.wra.gov.tw/dataset/waterresourcesagencycultivaionareaandwaterconsumptionstatisticsforagriculturalusage,本資料集為每年委辦統計前一年度資料並產製一次，各標的用水之運用情形，長久以來皆為經建、水利相關單位及各學術研究單位所重視，為使政府對於各項用水量，能有明確之統計數據，以利於各項用水政策的訂定，及各界進行水資源規劃之參考，本水利署為提供大眾此項寶貴資訊，固定每年出版用水統計報告。前揭統計年報之統計、編寫方式已沿用多年，近年來水資源開發及應用情勢變化日趨多...
水利署畜牧數與畜牧用水量統計,http://wise.wra.gov.tw/dataset/waterresourcesagencylivestockquantityandwaterconsumptionstatisticsforagriculturalusage,本資料集為每年委辦統計前一年度資料並產製一次，各標的用水之運用情形，長久以來皆為經建、水利相關單位及各學術研究單位所重視，為使政府對於各項用水量，能有明確之統計數據，以利於各項用水政策的訂定，及各界進行水資源規劃之參考，本水利署為提供大眾此項寶貴資訊，固定每年出版用水統計報告。前揭統計年報之統計、編寫方式已沿用多年，近年來水資源開發及應用情勢變化日趨多...
水利署各項農業用水統計,http://wise.wra.gov.tw/dataset/waterresourcesagencywaterconsumptionstatisticsforagriculturalusage,本資料集為每年委辦統計前一年度資料並產製一次，各標的用水之運用情形，長久以來皆為經建、水利相關單位及各學術研究單位所重視，為使政府對於各項用水量，能有明確之統計數據，以利於各項用水政策的訂定，及各界進行水資源規劃之參考，本水利署為提供大眾此項寶貴資訊，固定每年出版用水統計報告。前揭統計年報之統計、編寫方式已沿用多年，近年來水資源開發及應用情勢變化日趨多...
水利署工業用水量與工業面積,http://wise.wra.gov.tw/dataset/waterresourcesagencywaterconsumptionandareaforindustrialusage,本資料集為每年委辦統計前一年度資料並產製一次，各標的用水之運用情形，長久以來皆為經建、水利相關單位及各學術研究單位所重視，為使政府對於各項用水量，能有明確之統計數據，以利於各項用水政策的訂定，及各界進行水資源規劃之參考，本水利署為提供大眾此項寶貴資訊，固定每年出版用水統計報告。前揭統計年報之統計、編寫方式已沿用多年，近年來水資源開發及應用情勢變化日趨多...
水利署工業用水量來源統計,http://wise.wra.gov.tw/dataset/waterresourcesagencywatersourcestatisticsforindutrialusage,本資料集為每年委辦統計前一年度資料並產製一次，各標的用水之運用情形，長久以來皆為經建、水利相關單位及各學術研究單位所重視，為使政府對於各項用水量，能有明確之統計數據，以利於各項用水政策的訂定，及各界進行水資源規劃之參考，本水利署為提供大眾此項寶貴資訊，固定每年出版用水統計報告。前揭統計年報之統計、編寫方式已沿用多年，近年來水資源開發及應用情勢變化日趨多...
河川復育達人專欄,http://wise.wra.gov.tw/dataset/riverrestorationexpertcolumn,本資料集包含蒐集相關河川水質與生態、河川生態、魚道概說、親水遊憩、河岸植生、生態觀察/旅遊、河川廊道、生態工程、河川景觀整治工程、河川生態保育、教育等河川復育、保育相關文章。本資料集係由水利署資訊室臺灣河川復育網資料庫管理系統所提供。主要以「預知民眾需求」、「環境教育」、「學術研究」為導向配合水利署提出知相關主題，聘請河川復育生態相關領域之專家、達人、...
自來水水質水量保護區專戶運用小組名單,http://wise.wra.gov.tw/dataset/tapwaterqualityandquantityprotectionareasaccountmanagementboardlist,為因應國內各地不斷要求因自來水法水質水量保護區劃設而受限之回饋聲浪，經濟部遵照行政院91年8月5日核定「限制發展地區救助、回饋、補償處理原則」，及落實「受益者付費、受限者得償」之精神，在收支平衡及不增加國家財政負擔原則下，推動自來水法部分條文修正法案，經於93年6月30日總統公布實施後，並於95年1月1日起開徵水源保育與回饋費。...
河川復育英文版案例報導,http://wise.wra.gov.tw/dataset/riverrestorationcasereportinenglishedition,本資料集主要係就河川復育蒐集國內、國外的河川復育案例，以英文版案例報導，除提供國內民眾河川復育知識宣導，亦可透過本網站與國際進行知識交流，提高臺灣的能見度；自2000年至今，包含水利及水土保持相關單位多融入生態工程之概念於施作工程中，以當地天然材料為建材，進行預鑄格框護岸及漿砌塊石護岸與固床工之施作，創造多樣化的水域型態，營造魚類棲地，期許達到水患防治...
省水標章產品,http://wise.wra.gov.tw/dataset/waterconservationmarkproduct,經濟部水利署歷年推動並鼓勵消費者選用省水產品，除落實全民節水外，並可促進業界投入研發省水器材，藉以擴大省水標長產品之種類與範疇，自民國87年1月13日頒訂「省水標章作業要點」，全力推動省水標章制度，目前已開放11項省水器材項目。經過歷年推動成果，已於105年5月4日修正之自來水法，增訂第95條之1規定「法人、團體、個人於國內銷售中央主管機關指定之用水設...
河川復育常見問答,http://wise.wra.gov.tw/dataset/riverrestorationcommonquestionandanswer,本資料集包含蒐集相關河川生態廊道、河川生態工程、生態旅遊、防洪、環境改善、水利生態、河川棲地等水資源教室、河川復育、保育、河川日、水利常識、親水常問相關問答。本資料集係由水利署資訊室臺灣河川復育網資料庫管理系統所提供。主要以「預知民眾需求」、「環境教育」、「學術研究」為導向配合水利署河川復育主軸，和歷年來民眾常常詢問之問題，進行問題資料匯總與答案蒐集、...
水利署水利防災用影像,http://wise.wra.gov.tw/dataset/waterresourcesagencyrealtimeimagecapturedfordisasterprevention,本資料為記錄水利署於全台所建置之118處水情影像監視站錄影資料，從2005年起以每十分鐘一張的頻率記錄，對河川歷年演變情況進行長時間觀測，並提供防災與環境保育相關之影像加值與研究之用。另一方面由於大多數水位量測器都在水岸邊，常因洪水或水位暴漲而遭沖毀故障，以至於水情監測資料無法回傳或資料有誤，而監視站大多建在遠離淹水地區並以光學變焦方式進行遠端監控，因...
地下水水位觀測井井況,http://wise.wra.gov.tw/dataset/groundwaterwaterlevelobservationwellprofile,本資料集係經濟部水利署於全台各地下水區設置之地下水觀測站井井況資料，其中包含觀測井井號、設置位置、坐標、井深、井頂高、所屬地下水分區、地下水分層、開始觀測日期及廢站日期等基本資訊，除了解全台地下水觀測井分布及設置概況外，可配合各觀測井水位資料，進一步分析區域地下水文情勢。其中，本資料集之井頂高資料係指觀測井井口高程資料，其仍可能因地層下陷、地震等因素而...
地下水水位歷年統計,http://wise.wra.gov.tw/dataset/historicalstatisticsofgroundwaterlevel,本資料集係經濟部水利署全台各地下水觀測站之地下水位歷年統計資料，可藉其了解各觀測站井所在位置之地下水位歷年概況，包含歷年平均水位、最高水位、最低水位...等相關資訊，使用者可配合水利署公開之各地下水位觀測井井況資料，藉由觀測井座標等資訊進一步了解區域地下水位狀況。...
水權統計資料,http://wise.wra.gov.tw/dataset/waterrightsregistration,本資料集主要目的為提供全國有效水權件數及水量供民眾查詢，資料集資料內容為全國已核准通過之水權資料，欄位內容包括序號、年份、月份、主管機關、水源類別、用水標的、狀照類別、引用水源(河川)、引用水源(水系)...
水利署政府出版品書目,http://wise.wra.gov.tw/dataset/waterresourcesagencypublication,不定期提供本署出版品成果報告書書目訊息，包括題名、作者、出版項、出版日期、分類號、統一編號、中文摘要等訊息
